SampleID,family,TissueClean,stress,AboveBelow,VegetativeRepro,true_labels,predictions
SRR5650714,Solanaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR5651526,Solanaceae,Reproductive- Other,healthy,Above,Reproductive,12,13
SRR5658205,Solanaceae,Reproductive- Other,healthy,Above,Reproductive,12,7
SRR5658226,Solanaceae,Reproductive- Other,healthy,Above,Reproductive,12,18
SRR12198798,Solanaceae,Leaf,heat,Above,Vegetative,7,7
SRR12198797,Solanaceae,Leaf,heat,Above,Vegetative,7,7
SRR12198796,Solanaceae,Leaf,heat,Above,Vegetative,7,7
SRR6431642,Solanaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6431643,Solanaceae,Leaf,healthy,Above,Vegetative,7,7
SRR7444634,Solanaceae,Leaf,salt,Above,Vegetative,7,7
SRR7444640,Solanaceae,Leaf,salt,Above,Vegetative,7,7
SRR7444641,Solanaceae,Leaf,salt,Above,Vegetative,7,7
SRR7444642,Solanaceae,Leaf,salt,Above,Vegetative,7,7
SRR7444643,Solanaceae,Leaf,salt,Above,Vegetative,7,7
SRR7444655,Solanaceae,Leaf,salt,Above,Vegetative,7,7
SRR7444635,Solanaceae,Leaf,salt,Above,Vegetative,7,16
SRR7444636,Solanaceae,Leaf,salt,Above,Vegetative,7,16
SRR7444637,Solanaceae,Leaf,salt,Above,Vegetative,7,16
SRR7444654,Solanaceae,Leaf,salt,Above,Vegetative,7,16
SRR7444656,Solanaceae,Leaf,salt,Above,Vegetative,7,16
SRR7444657,Solanaceae,Leaf,salt,Above,Vegetative,7,16
SRR7444644,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444645,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444646,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444650,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444651,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444652,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444647,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444648,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444649,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444638,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444639,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR7444653,Solanaceae,Root,salt,Below,Vegetative,13,13
SRR122108,Solanaceae,Shoot,healthy,Above,Vegetative,18,13
SRR124130,Solanaceae,Shoot,healthy,Above,Vegetative,18,13
SRR122109,Solanaceae,Other,healthy,Other,Other,8,13
SRR122114,Solanaceae,Other,healthy,Other,Other,8,13
SRR122136,Solanaceae,Other,healthy,Other,Other,8,13
SRR122110,Solanaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR122111,Solanaceae,Flower,healthy,Above,Reproductive,3,7
SRR122112,Solanaceae,Seedling,healthy,WholePlant,WholePlant,16,16
SRR122133,Solanaceae,Seedling,healthy,WholePlant,WholePlant,16,16
SRR122113,Solanaceae,Other,healthy,Other,Other,8,13
SRR122123,Solanaceae,Other,healthy,Other,Other,8,13
SRR122115,Solanaceae,Seedling,heat,WholePlant,WholePlant,16,16
SRR122116,Solanaceae,Leaf,biotic,Above,Vegetative,7,7
SRR122117,Solanaceae,Seedling,other,WholePlant,WholePlant,16,16
SRR122118,Solanaceae,Root,healthy,Below,Vegetative,13,16
SRR122122,Solanaceae,Root,healthy,Below,Vegetative,13,16
SRR122119,Solanaceae,Seedling,other,WholePlant,WholePlant,16,7
SRR122120,Solanaceae,Seedling,salt,WholePlant,WholePlant,16,16
SRR122121,Solanaceae,Flower,healthy,Above,Reproductive,3,16
SRR122124,Solanaceae,Flower,healthy,Above,Reproductive,3,16
SRR124131,Solanaceae,Flower,healthy,Above,Reproductive,3,16
SRR122125,Solanaceae,Leaf,biotic,Above,Vegetative,7,7
SRR122126,Solanaceae,Seedling,healthy,WholePlant,WholePlant,16,16
SRR122127,Solanaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR122128,Solanaceae,Seedling,other,WholePlant,WholePlant,16,16
SRR122129,Solanaceae,Leaf,other,Above,Vegetative,7,7
SRR122134,Solanaceae,Leaf,other,Above,Vegetative,7,7
SRR122130,Solanaceae,Shoot,healthy,Above,Vegetative,18,7
SRR122139,Solanaceae,Shoot,healthy,Above,Vegetative,18,16
SRR122131,Solanaceae,Seedling,healthy,WholePlant,WholePlant,16,16
SRR122132,Solanaceae,Reproductive- Other,healthy,Above,Reproductive,12,7
SRR122135,Solanaceae,Leaf,biotic,Above,Vegetative,7,18
SRR122137,Solanaceae,Flower,healthy,Above,Reproductive,3,18
SRR122138,Solanaceae,Seedling,other,WholePlant,WholePlant,16,7
SRR122140,Solanaceae,Leaf,healthy,Above,Vegetative,7,7
SRR124121,Solanaceae,Seedling,other,WholePlant,WholePlant,16,7
SRR124126,Solanaceae,Leaf,healthy,Above,Vegetative,7,7
SRR124127,Solanaceae,Seedling,healthy,WholePlant,WholePlant,16,7
SRR124132,Solanaceae,Flower,healthy,Above,Reproductive,3,16
SRR124138,Solanaceae,Leaf,other,Above,Vegetative,7,7
DRR003148,Poaceae,Root,healthy,Below,Vegetative,13,13
DRR003149,Poaceae,Root,healthy,Below,Vegetative,13,13
DRR003150,Poaceae,Root,healthy,Below,Vegetative,13,13
DRR003151,Poaceae,Root,phosphorus,Below,Vegetative,13,13
DRR003153,Poaceae,Root,phosphorus,Below,Vegetative,13,13
DRR003154,Poaceae,Root,phosphorus,Below,Vegetative,13,7
DRR003152,Poaceae,Shoot,phosphorus,Above,Vegetative,18,13
DRR003158,Poaceae,Shoot,phosphorus,Above,Vegetative,18,16
DRR003159,Poaceae,Shoot,phosphorus,Above,Vegetative,18,16
DRR003155,Poaceae,Shoot,healthy,Above,Vegetative,18,7
DRR003156,Poaceae,Shoot,healthy,Above,Vegetative,18,7
DRR003157,Poaceae,Shoot,healthy,Above,Vegetative,18,16
ERR3668573,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR3668574,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR3668575,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR3668576,Poaceae,Seed,heat,WholePlant,Reproductive,15,15
ERR3668577,Poaceae,Seed,heat,WholePlant,Reproductive,15,15
ERR3668578,Poaceae,Seed,heat,WholePlant,Reproductive,15,15
ERR3668579,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR3668580,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR3668581,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR3668582,Poaceae,Seed,heat,WholePlant,Reproductive,15,15
ERR3668583,Poaceae,Seed,heat,WholePlant,Reproductive,15,15
ERR3668584,Poaceae,Seed,heat,WholePlant,Reproductive,15,15
ERR3668585,Poaceae,Seed,healthy,WholePlant,Reproductive,15,18
ERR3668586,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR3814222,Poaceae,Flower,healthy,Above,Reproductive,3,19
ERR3814223,Poaceae,Flower,healthy,Above,Reproductive,3,19
ERR3814224,Poaceae,Flower,healthy,Above,Reproductive,3,19
ERR3814225,Poaceae,Flower,healthy,Above,Reproductive,3,8
ERR3814226,Poaceae,Flower,healthy,Above,Reproductive,3,8
ERR3814227,Poaceae,Flower,healthy,Above,Reproductive,3,13
ERR392055,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392057,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392061,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392072,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392056,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392058,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392070,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392077,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392059,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR392078,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR392080,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392081,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392082,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR392084,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR392060,Poaceae,Seed,healthy,WholePlant,Reproductive,15,15
ERR392067,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392069,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392071,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392062,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392065,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392066,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392079,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392063,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392074,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392075,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392076,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392064,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392068,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392073,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
ERR392083,Poaceae,Seed,healthy,WholePlant,Reproductive,15,13
SRR1542404,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR1542405,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR1542406,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR1542407,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR1542408,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR1542409,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR1542410,Poaceae,Leaf,heat,Above,Vegetative,7,7
SRR1542411,Poaceae,Leaf,heat,Above,Vegetative,7,7
SRR1542412,Poaceae,Leaf,heat,Above,Vegetative,7,7
SRR1542413,Poaceae,Leaf,heat,Above,Vegetative,7,7
SRR1542414,Poaceae,Leaf,other,Above,Vegetative,7,7
SRR1542415,Poaceae,Leaf,other,Above,Vegetative,7,7
SRR1542416,Poaceae,Leaf,other,Above,Vegetative,7,7
SRR1542417,Poaceae,Leaf,other,Above,Vegetative,7,7
SRR6802606,Poaceae,Flower,healthy,Above,Reproductive,3,13
SRR6802612,Poaceae,Flower,healthy,Above,Reproductive,3,13
SRR6802607,Poaceae,Flower,healthy,Above,Reproductive,3,13
SRR6802613,Poaceae,Flower,healthy,Above,Reproductive,3,13
SRR6802608,Poaceae,Shoot,healthy,Above,Vegetative,18,16
SRR6802615,Poaceae,Shoot,healthy,Above,Vegetative,18,16
SRR6802609,Poaceae,Flower,healthy,Above,Reproductive,3,13
SRR6802610,Poaceae,Flower,healthy,Above,Reproductive,3,13
SRR6802611,Poaceae,Flower,healthy,Above,Reproductive,3,7
SRR6802614,Poaceae,Flower,healthy,Above,Reproductive,3,7
SRR7755529,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR7755530,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR7755531,Poaceae,Root,salt,Below,Vegetative,13,13
SRR7755532,Poaceae,Root,salt,Below,Vegetative,13,13
SRR3735179,Fabaceae,Seed,healthy,WholePlant,Reproductive,15,13
SRR3735193,Fabaceae,Seed,healthy,WholePlant,Reproductive,15,13
SRR3735547,Fabaceae,Seed,healthy,WholePlant,Reproductive,15,13
SRR3735572,Fabaceae,Seed,healthy,WholePlant,Reproductive,15,13
SRR3735589,Fabaceae,Seed,drought,WholePlant,Reproductive,15,13
SRR3735674,Fabaceae,Seed,drought,WholePlant,Reproductive,15,15
SRR3735739,Fabaceae,Seed,drought,WholePlant,Reproductive,15,16
SRR3735764,Fabaceae,Seed,drought,WholePlant,Reproductive,15,16
SRR4425615,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,15
SRR4425616,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,15
SRR4425621,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,15
SRR4425617,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR4425618,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR4425624,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR4425619,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR4425620,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR4425622,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,15
SRR4425623,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,15
SRR4425629,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,15
SRR4425630,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,15
SRR4425625,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,13
SRR4425627,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,7
SRR4425628,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,13
SRR4425626,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,13
SRR4425631,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,13
SRR4425632,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,13
SRR4425633,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,7
SRR4425634,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,7
SRR4425641,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,7
SRR4425635,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,7
SRR4425636,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,7
SRR4425640,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,7
SRR4425637,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,7
SRR4425638,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,7
SRR4425639,Vitaceae,Reproductive- Other,healthy,Above,Reproductive,12,7
SRR4425642,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,7
SRR4425643,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,7
SRR4425644,Vitaceae,Reproductive- Other,drought,Above,Reproductive,12,7
SRR6026698,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026738,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026746,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026697,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026739,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026747,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR6026699,Vitaceae,Leaf,healthy,Above,Vegetative,7,16
SRR6026737,Vitaceae,Leaf,healthy,Above,Vegetative,7,16
SRR6026749,Vitaceae,Leaf,healthy,Above,Vegetative,7,16
SRR6026700,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR6026736,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026748,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026702,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026731,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026742,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026701,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026743,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026751,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026703,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026741,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026753,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026704,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026740,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026752,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR9701099,Vitaceae,Leaf,cold,Above,Vegetative,7,8
SRR9701100,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR9701103,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR9701104,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR9701097,Vitaceae,Leaf,cold,Above,Vegetative,7,8
SRR9701098,Vitaceae,Leaf,cold,Above,Vegetative,7,8
SRR9701095,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR9701096,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR9701101,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR9701102,Vitaceae,Leaf,cold,Above,Vegetative,7,8
SRR9701109,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR9701110,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6706481,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6706482,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6706484,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR8507935,Vitaceae,Leaf,healthy,Above,Vegetative,7,8
SRR8507936,Vitaceae,Leaf,healthy,Above,Vegetative,7,8
SRR8507937,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR8507938,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR8507941,Vitaceae,Leaf,healthy,Above,Vegetative,7,8
SRR8507966,Vitaceae,Leaf,healthy,Above,Vegetative,7,8
SRR8507969,Vitaceae,Leaf,healthy,Above,Vegetative,7,8
SRR8507970,Vitaceae,Leaf,healthy,Above,Vegetative,7,8
SRR8507971,Vitaceae,Leaf,healthy,Above,Vegetative,7,8
SRR8507972,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6706483,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6706488,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6706489,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6706479,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6706486,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6706487,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6706478,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6706480,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6706485,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR6026706,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026744,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026754,Vitaceae,Leaf,cold,Above,Vegetative,7,8
SRR6026705,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026745,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026755,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026707,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026717,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026729,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026708,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026718,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026730,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR8507945,Vitaceae,Leaf,salt,Above,Vegetative,7,7
SRR8507965,Vitaceae,Leaf,salt,Above,Vegetative,7,8
SRR8507967,Vitaceae,Leaf,salt,Above,Vegetative,7,8
SRR8507968,Vitaceae,Leaf,salt,Above,Vegetative,7,8
SRR8508079,Vitaceae,Leaf,salt,Above,Vegetative,7,8
SRR8508080,Vitaceae,Leaf,salt,Above,Vegetative,7,7
SRR8508081,Vitaceae,Leaf,salt,Above,Vegetative,7,7
SRR6026716,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026728,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026735,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026715,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026727,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026734,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026711,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026721,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026725,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026712,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR6026722,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026726,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026714,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026720,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026724,Vitaceae,Leaf,cold,Above,Vegetative,7,8
SRR6026713,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026719,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026723,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026709,Vitaceae,Leaf,healthy,Above,Vegetative,7,16
SRR6026732,Vitaceae,Leaf,healthy,Above,Vegetative,7,7
SRR6026750,Vitaceae,Leaf,healthy,Above,Vegetative,7,16
SRR6026710,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026733,Vitaceae,Leaf,cold,Above,Vegetative,7,7
SRR6026756,Vitaceae,Leaf,cold,Above,Vegetative,7,16
SRR8507939,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR8507940,Vitaceae,Leaf,drought,Above,Vegetative,7,8
SRR8507942,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR8507944,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR8507974,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR8507975,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR8508082,Vitaceae,Leaf,drought,Above,Vegetative,7,7
SRR8507962,Vitaceae,Root,healthy,Below,Vegetative,13,13
SRR8508065,Vitaceae,Root,healthy,Below,Vegetative,13,13
SRR8508075,Vitaceae,Root,healthy,Below,Vegetative,13,13
SRR8508076,Vitaceae,Root,healthy,Below,Vegetative,13,13
SRR8508059,Vitaceae,Root,healthy,Below,Vegetative,13,13
SRR8508060,Vitaceae,Root,healthy,Below,Vegetative,13,13
SRR8508061,Vitaceae,Root,healthy,Below,Vegetative,13,13
SRR8508062,Vitaceae,Root,healthy,Below,Vegetative,13,13
SRR8508055,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8508056,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8508057,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8508058,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8508036,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8508039,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8508040,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8508041,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8508042,Vitaceae,Root,salt,Below,Vegetative,13,13
SRR8507977,Vitaceae,Root,drought,Below,Vegetative,13,13
SRR8507978,Vitaceae,Root,drought,Below,Vegetative,13,13
SRR8508074,Vitaceae,Root,drought,Below,Vegetative,13,13
SRR8508035,Vitaceae,Root,drought,Below,Vegetative,13,13
SRR8508037,Vitaceae,Root,drought,Below,Vegetative,13,13
SRR8508038,Vitaceae,Root,drought,Below,Vegetative,13,13
SRR8508063,Vitaceae,Root,drought,Below,Vegetative,13,13
SRR8508064,Vitaceae,Root,drought,Below,Vegetative,13,13
SRR5358804,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR5358803,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR5358806,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR5358805,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR5358807,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR5358808,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR5358810,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR5358809,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR5358812,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR5358811,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR5358814,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR5358813,Poaceae,Leaf,healthy,Above,Vegetative,7,7
SRR5358816,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR5358815,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR5358818,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR5358817,Poaceae,Leaf,drought,Above,Vegetative,7,7
SRR9842062,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842009,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841979,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841910,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842063,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842005,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841980,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841911,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842047,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842015,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841999,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841919,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842048,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842012,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842000,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841920,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842024,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842001,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841995,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841961,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842002,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841996,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841960,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841909,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842069,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842026,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842003,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841924,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842068,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842025,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842004,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841923,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841987,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841983,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841954,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841944,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841953,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841984,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841966,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841943,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9842046,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841981,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841930,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9841902,Poaceae,Root,healthy,Below,Vegetative,13,13
SRR9842045,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841982,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841931,Poaceae,Root,cold,Below,Vegetative,13,13
SRR9841901,Poaceae,Root,cold,Below,Vegetative,13,13
