SampleID,family,tissue,stress,AboveBelow,VegetativeRepro,PC1,PC2
SRR8894246,Malvaceae,seedling,healthy,WholePlant,WholePlant,-2.894474802523459,-68.17879541797817
SRR8894263,Malvaceae,seedling,salt,WholePlant,WholePlant,-17.999675524539448,-71.77525082605732
SRR8894264,Malvaceae,seedling,salt,WholePlant,WholePlant,-9.75293753471937,-72.605382127612
SRR8894265,Malvaceae,seedling,salt,WholePlant,WholePlant,-11.110713868819024,-75.89249641491527
SRR8894262,Malvaceae,seedling,salt,WholePlant,WholePlant,-18.2211654841381,-74.21680160804033
SRR8894267,Malvaceae,seedling,salt,WholePlant,WholePlant,-13.794379486545603,-75.08723659860253
SRR8894268,Malvaceae,seedling,salt,WholePlant,WholePlant,-9.062367813829688,-71.45872876278847
SRR8894239,Malvaceae,seedling,salt,WholePlant,WholePlant,-6.745802643356651,-69.60139472906924
SRR8894241,Malvaceae,seedling,salt,WholePlant,WholePlant,-8.52784864668599,-70.59704243598797
SRR8894270,Malvaceae,seedling,salt,WholePlant,WholePlant,-5.3733676660845715,-67.8575661439408
SRR8894236,Malvaceae,seedling,other,WholePlant,WholePlant,4.346927626445181,-75.71280858590067
SRR8894238,Malvaceae,seedling,other,WholePlant,WholePlant,-7.252802093494827,-78.33185366053826
SRR8894271,Malvaceae,seedling,other,WholePlant,WholePlant,1.783885687298854,-74.26723073939014
SRR8894227,Malvaceae,seedling,other,WholePlant,WholePlant,-13.680217906858244,-74.6413168219752
SRR8894252,Malvaceae,seedling,other,WholePlant,WholePlant,-13.690316996846185,-72.8871575229987
SRR8894257,Malvaceae,seedling,other,WholePlant,WholePlant,-6.067383835723163,-73.19369417927975
SRR8894253,Malvaceae,seedling,other,WholePlant,WholePlant,-13.699297188815674,-71.98434851043251
SRR8894266,Malvaceae,seedling,other,WholePlant,WholePlant,-8.531273347901363,-72.16022044606888
SRR8894269,Malvaceae,seedling,other,WholePlant,WholePlant,-8.59991069285592,-70.39112375791481
SRR8894226,Malvaceae,seedling,other,WholePlant,WholePlant,-11.854603234582475,-76.89482937620556
SRR8894237,Malvaceae,seedling,other,WholePlant,WholePlant,3.2545683975887454,-77.86473618218008
SRR8894249,Malvaceae,seedling,other,WholePlant,WholePlant,5.234527688677635,-73.76875879284287
SRR8894251,Malvaceae,seedling,other,WholePlant,WholePlant,-8.624316475515434,-70.89442841369242
SRR8894254,Malvaceae,seedling,other,WholePlant,WholePlant,-7.679366082725291,-71.9979977748368
SRR8894256,Malvaceae,seedling,other,WholePlant,WholePlant,-6.629708958256507,-72.90821957037949
SRR8894240,Malvaceae,root,biotic,Below,Vegetative,3.6071354496434,-76.81830647342741
SRR8894247,Malvaceae,root,biotic,Below,Vegetative,-4.183448928254631,-79.62119825781613
SRR8894248,Malvaceae,root,biotic,Below,Vegetative,4.0989760705988685,-77.81229627915314
SRR8894230,Malvaceae,root,biotic,Below,Vegetative,4.162200940760265,-69.44300204849324
SRR8894231,Malvaceae,root,biotic,Below,Vegetative,4.384906211443905,-72.47087723661048
SRR8894242,Malvaceae,root,biotic,Below,Vegetative,7.3588050870481165,-68.69145844936028
SRR8894228,Malvaceae,root,biotic,Below,Vegetative,-2.2845678072538953,-71.22442837234938
SRR8894229,Malvaceae,root,biotic,Below,Vegetative,-7.893526514639243,-71.2462079946017
SRR8894234,Malvaceae,root,biotic,Below,Vegetative,-6.455559402248275,-71.79321104138621
SRR8894244,Malvaceae,root,biotic,Below,Vegetative,7.3277434992424695,-72.20687248395879
SRR8894250,Malvaceae,root,biotic,Below,Vegetative,-11.89996523629582,-75.07378593637584
SRR8894255,Malvaceae,root,biotic,Below,Vegetative,-11.169432093878727,-76.8728252408907
SRR8894232,Malvaceae,root,biotic,Below,Vegetative,-1.3875185437975766,-69.96531791810305
SRR8894233,Malvaceae,root,biotic,Below,Vegetative,-13.823763993285796,-74.31155053974094
SRR8894235,Malvaceae,root,biotic,Below,Vegetative,-11.535823859507722,-72.82391737977825
SRR1268082,Fabaceae,root,healthy,Below,Vegetative,129.24022542720948,-34.63447143488121
SRR1268083,Fabaceae,root,healthy,Below,Vegetative,149.06346585410807,-26.300932564739522
SRR1268084,Fabaceae,root,healthy,Below,Vegetative,229.8315245603173,-21.010118083769363
SRR1268085,Fabaceae,root,drought,Below,Vegetative,165.90815789123897,-39.23433436730256
SRR1268086,Fabaceae,root,drought,Below,Vegetative,191.7333380407308,-42.25568864008414
SRR1268087,Fabaceae,root,drought,Below,Vegetative,174.45490723857645,-44.964876612296266
SRR1268088,Fabaceae,root,drought,Below,Vegetative,194.71843515778136,-40.52172886635669
SRR1268089,Fabaceae,root,drought,Below,Vegetative,210.75327521554433,-38.301297253598975
SRR1268090,Fabaceae,root,drought,Below,Vegetative,167.83091526833806,-42.45045727636374
SRR1268091,Fabaceae,root,drought,Below,Vegetative,161.00405966991548,-46.08049402449765
SRR1268092,Fabaceae,root,drought,Below,Vegetative,202.76290886308985,-34.958554506812554
SRR1268093,Fabaceae,root,drought,Below,Vegetative,190.4680945325664,-33.14044015775913
SRR1268094,Fabaceae,root,salt,Below,Vegetative,175.67161001290157,-42.57125143665435
SRR1268095,Fabaceae,root,salt,Below,Vegetative,161.85775057760048,-38.858211831792254
SRR1268096,Fabaceae,root,salt,Below,Vegetative,238.18870322640146,-28.322537359481586
SRR1268097,Fabaceae,root,salt,Below,Vegetative,219.4114279719821,-35.7635772177597
SRR1268098,Fabaceae,root,salt,Below,Vegetative,187.03130577253154,-34.70929904601707
SRR1268099,Fabaceae,root,salt,Below,Vegetative,212.03702941855613,-33.97851183559401
SRR1268100,Fabaceae,root,salt,Below,Vegetative,169.18003685936122,-45.488361944699705
SRR1268101,Fabaceae,root,salt,Below,Vegetative,155.8469839816437,-45.568980430275396
SRR1268102,Fabaceae,root,salt,Below,Vegetative,161.1327237356713,-41.982980346430914
SRR2048167,Fabaceae,leaf,drought,Above,Vegetative,172.66462793106658,-29.37895063982434
SRR2048168,Fabaceae,leaf,drought,Above,Vegetative,185.8841554970307,-36.018944808727035
SRR2048169,Fabaceae,leaf,drought,Above,Vegetative,158.04338428717992,-42.984493081181235
SRR2048170,Fabaceae,leaf,healthy,Above,Vegetative,224.51627519894558,20.877145146679517
SRR2048171,Fabaceae,leaf,healthy,Above,Vegetative,202.68591869249806,21.068075902640626
SRR2048172,Fabaceae,leaf,healthy,Above,Vegetative,198.6705493328878,18.781840747968694
SRR2048173,Fabaceae,leaf,drought,Above,Vegetative,258.4024563390595,21.30417511305235
SRR2048174,Fabaceae,leaf,drought,Above,Vegetative,190.09552178188358,13.497626491992124
SRR2048175,Fabaceae,leaf,drought,Above,Vegetative,194.22505333409927,11.372380262776774
SRR2048176,Fabaceae,leaf,healthy,Above,Vegetative,209.2852953990888,21.555717724612947
SRR2048177,Fabaceae,leaf,healthy,Above,Vegetative,207.2448668697532,19.12644758401935
SRR2048178,Fabaceae,leaf,healthy,Above,Vegetative,264.57255490806136,18.795575592552563
SRR2048191,Fabaceae,leaf,drought,Above,Vegetative,213.25428677124287,23.16189585832811
SRR2048192,Fabaceae,leaf,drought,Above,Vegetative,200.9302884062708,20.746776427345484
SRR2048193,Fabaceae,leaf,drought,Above,Vegetative,218.842944834011,23.481420569473027
SRR2048194,Fabaceae,leaf,healthy,Above,Vegetative,210.3457650501102,15.814224221354895
SRR2048195,Fabaceae,leaf,healthy,Above,Vegetative,194.35018108469836,15.675814450835935
SRR2048196,Fabaceae,leaf,healthy,Above,Vegetative,217.0872181566389,13.235699327281562
SRR2048200,Fabaceae,leaf,healthy,Above,Vegetative,194.94790489012124,22.42374839403808
SRR2048201,Fabaceae,leaf,healthy,Above,Vegetative,190.68362217723345,19.701111769936293
SRR2048202,Fabaceae,leaf,healthy,Above,Vegetative,218.1804041787525,20.845341494186506
SRR7601335,Fabaceae,leaf,healthy,Above,Vegetative,196.73958689990718,14.737771171706578
SRR7601336,Fabaceae,leaf,healthy,Above,Vegetative,263.3367757326532,18.989684252163393
SRR7601337,Fabaceae,leaf,healthy,Above,Vegetative,224.70576305766784,24.79902122939114
SRR7601338,Fabaceae,leaf,cold,Above,Vegetative,182.74568646605854,-1.7470694721608322
SRR7601339,Fabaceae,leaf,cold,Above,Vegetative,170.8620499117931,30.68228666817835
SRR7601340,Fabaceae,leaf,cold,Above,Vegetative,144.67674049729578,19.740154812670326
SRR7601341,Fabaceae,leaf,cold,Above,Vegetative,229.36003771970843,20.807293882832955
SRR7601342,Fabaceae,leaf,cold,Above,Vegetative,215.8652296940691,22.42341845864281
SRR7601343,Fabaceae,leaf,cold,Above,Vegetative,210.0584312211176,21.844865064767678
SRR1174206,Fabaceae,leaf,healthy,Above,Vegetative,145.73172186274897,28.97989956296204
SRR1174226,Fabaceae,leaf,healthy,Above,Vegetative,131.62656677706556,-21.441417791570007
SRR1174229,Fabaceae,leaf,healthy,Above,Vegetative,141.28437257906947,-15.182085158161566
SRR1174205,Fabaceae,root,healthy,Below,Vegetative,113.60576513316474,-18.935920367817992
SRR1174231,Fabaceae,stem,healthy,Above,Vegetative,142.198088170342,14.711363435770384
SRR1174217,Fabaceae,flower,healthy,Above,Reproductive,124.09666729059425,-21.326125033683855
SRR1174218,Fabaceae,flower,healthy,Above,Reproductive,131.6755901544836,-18.656330051740078
SRR1174219,Fabaceae,flower,healthy,Above,Reproductive,120.7428868719538,-22.346220892254017
SRR1174220,Fabaceae,flower,healthy,Above,Reproductive,138.96709846386142,-21.991607824240578
SRR1174232,Fabaceae,flower,healthy,Above,Reproductive,114.53343322246496,-20.018260393374828
SRR1174207,Fabaceae,seed,healthy,WholePlant,Reproductive,139.1769811204571,27.804727655184788
SRR1174208,Fabaceae,seed,healthy,WholePlant,Reproductive,142.39457826794123,26.508321312370395
SRR1174222,Fabaceae,seed,healthy,WholePlant,Reproductive,137.36718581816407,13.951654686553843
SRR1174225,Fabaceae,seed,healthy,WholePlant,Reproductive,140.84974226862295,28.933806873097645
SRR1174233,Fabaceae,seed,healthy,WholePlant,Reproductive,144.80312108957241,28.650262734881714
SRR1174221,Fabaceae,fruit,healthy,Above,Reproductive,147.02235601348028,-53.00347904137458
SRR1174223,Fabaceae,fruit,healthy,Above,Reproductive,194.68155079940095,-18.927747957944383
SRR1174224,Fabaceae,fruit,healthy,Above,Reproductive,190.91782841651013,-20.392659255701318
SRR4996791,Asteraceae,leaf,other,Above,Vegetative,126.74282679275865,32.101122864628216
SRR4996792,Asteraceae,leaf,healthy,Above,Vegetative,148.44591071643094,27.070893976305804
SRR4996793,Asteraceae,leaf,drought,Above,Vegetative,111.94584816028525,34.59158483981128
SRR4996796,Asteraceae,leaf,other,Above,Vegetative,120.4554511446917,36.42222795620723
SRR4996802,Asteraceae,leaf,drought,Above,Vegetative,48.02115275921421,45.19482006908015
SRR4996804,Asteraceae,leaf,drought,Above,Vegetative,23.91387351581681,24.59348598172931
SRR4996810,Asteraceae,leaf,drought,Above,Vegetative,29.32597298772025,36.88636332320954
SRR4996813,Asteraceae,leaf,drought,Above,Vegetative,37.41913193535915,37.736730118611696
SRR4996824,Asteraceae,leaf,drought,Above,Vegetative,38.31500407855281,37.85729538197162
SRR4996825,Asteraceae,leaf,drought,Above,Vegetative,42.32317545072396,45.683794617338876
SRR4996795,Asteraceae,leaf,other,Above,Vegetative,119.87669142150187,36.84846232714791
SRR4996794,Asteraceae,leaf,other,Above,Vegetative,301.7928865719691,20.789832288005677
SRR4996797,Asteraceae,leaf,other,Above,Vegetative,1.0688296758444458,-63.49367121074454
SRR4996798,Asteraceae,leaf,healthy,Above,Vegetative,148.57652672459056,35.915341408787725
SRR4996799,Asteraceae,stem,healthy,Above,Vegetative,20.022497495779138,-12.446416570259936
SRR4996800,Asteraceae,leaf,healthy,Above,Vegetative,53.52811116200052,9.0425323274361
SRR4996801,Asteraceae,leaf,healthy,Above,Vegetative,132.35443811867742,32.748786435066826
SRR4996803,Asteraceae,leaf,other,Above,Vegetative,4.847999800719854,-60.08242285687096
SRR4996805,Asteraceae,root,healthy,Below,Vegetative,19.041867698566755,-55.93894317404648
SRR4996806,Asteraceae,leaf,healthy,Above,Vegetative,113.98082656573531,23.00325280041349
SRR4996807,Asteraceae,leaf,healthy,Above,Vegetative,113.2498692974344,32.13549391187116
SRR4996808,Asteraceae,flower,healthy,Above,Reproductive,128.72525581251156,-20.22731082056072
SRR4996809,Asteraceae,flower,healthy,Above,Reproductive,136.52806348489491,-26.452971118656016
SRR4996811,Asteraceae,root,other,Below,Vegetative,15.504840314434977,-59.5868540701999
SRR4996812,Asteraceae,leaf,other,Above,Vegetative,132.68198150264863,36.715209377839
SRR4996814,Asteraceae,flower,healthy,Above,Reproductive,106.14229355721903,-12.455433739820032
SRR4996815,Asteraceae,leaf,other,Above,Vegetative,11.308988781711543,-64.8511705248893
SRR4996816,Asteraceae,root,other,Below,Vegetative,-1.1712610887802093,1.2261106796683472
SRR4996817,Asteraceae,leaf,healthy,Above,Vegetative,82.2850446170714,21.69492139214166
SRR4996818,Asteraceae,root,healthy,Below,Vegetative,-2.6850205375847995,-64.48355699099352
SRR4996819,Asteraceae,root,salt,Below,Vegetative,3.6132067133168944,-60.049532861646696
SRR4996820,Asteraceae,root,healthy,Below,Vegetative,11.138269315249188,-68.7183220025999
SRR4996821,Asteraceae,leaf,healthy,Above,Vegetative,142.4640459215491,35.21096782498664
SRR4996822,Asteraceae,flower,healthy,Above,Reproductive,22.945575247211085,-0.802749819848477
SRR4996823,Asteraceae,leaf,other,Above,Vegetative,122.04075097704488,29.558069515646263
SRR4996826,Asteraceae,root,other,Below,Vegetative,9.321928971623294,-60.50670151768351
SRR4996827,Asteraceae,leaf,other,Above,Vegetative,108.97121974717697,21.69607711281747
SRR4996828,Asteraceae,leaf,healthy,Above,Vegetative,-0.3565790109918471,-69.24538507795987
SRR4996829,Asteraceae,leaf,other,Above,Vegetative,139.81508982858773,32.97601151466147
SRR4996830,Asteraceae,leaf,drought,Above,Vegetative,105.48080353727455,32.91370012974976
SRR1028011,Poaceae,leaf,healthy,Above,Vegetative,77.74839897205023,35.40422181370751
SRR1028012,Poaceae,leaf,healthy,Above,Vegetative,82.0542761482619,43.489577157067224
SRR1049626,Poaceae,leaf,healthy,Above,Vegetative,57.56309267465924,-4.253601252334711
SRR1049570,Poaceae,leaf,salt,Above,Vegetative,50.17569368504151,-5.021440081961774
SRR1049587,Poaceae,leaf,salt,Above,Vegetative,55.50060367866109,-0.9465193012755962
SRR1055527,Poaceae,leaf,salt,Above,Vegetative,58.333094471954496,9.211880956052731
SRR1049592,Poaceae,leaf,salt,Above,Vegetative,66.12160437562203,0.33320298004380633
SRR1049609,Poaceae,leaf,salt,Above,Vegetative,49.203916140630845,-6.577939365506512
SRR1049643,Poaceae,leaf,salt,Above,Vegetative,74.53157780098178,38.745500773453614
SRR1049648,Poaceae,leaf,salt,Above,Vegetative,86.98681740702366,40.43920952034688
SRR1049655,Poaceae,leaf,salt,Above,Vegetative,77.22901785568794,32.517547121957904
ERR233228,Poaceae,seed,healthy,WholePlant,Reproductive,5.938245180005272,-35.45689378681672
ERR233236,Poaceae,seed,healthy,WholePlant,Reproductive,7.492428117900602,-33.68674795132062
ERR233243,Poaceae,seed,healthy,WholePlant,Reproductive,4.423378521362474,-34.70903959428553
ERR233251,Poaceae,seed,healthy,WholePlant,Reproductive,5.265820071616921,-35.407236911551124
ERR233259,Poaceae,seed,healthy,WholePlant,Reproductive,6.32590905272939,-33.92005278349577
ERR233266,Poaceae,seed,healthy,WholePlant,Reproductive,4.572156864052441,-34.62094273343113
ERR233229,Poaceae,seed,healthy,WholePlant,Reproductive,33.945811521649894,-49.78604003296833
ERR233237,Poaceae,seed,healthy,WholePlant,Reproductive,18.09758465708985,-51.43677133462239
ERR233244,Poaceae,seed,healthy,WholePlant,Reproductive,14.866094782272498,-51.67199886637014
ERR233252,Poaceae,seed,healthy,WholePlant,Reproductive,32.96253930003046,-49.69310127645374
ERR233260,Poaceae,seed,healthy,WholePlant,Reproductive,16.850046033160993,-51.13551014267296
ERR233267,Poaceae,seed,healthy,WholePlant,Reproductive,14.781542865042049,-51.81657153460992
ERR233230,Poaceae,root,healthy,Below,Vegetative,92.35619854590675,-59.652333885285806
ERR233238,Poaceae,root,healthy,Below,Vegetative,109.24275969511883,-54.83322815204814
ERR233245,Poaceae,root,healthy,Below,Vegetative,189.80136387155252,-36.84140114783435
ERR233253,Poaceae,root,healthy,Below,Vegetative,90.46142657700405,-60.04115970454812
ERR233261,Poaceae,root,healthy,Below,Vegetative,106.2551533338749,-55.22002989094446
ERR233268,Poaceae,root,healthy,Below,Vegetative,188.17037228150588,-36.5967386749775
ERR233231,Poaceae,seed,healthy,WholePlant,Reproductive,123.9157061765201,-36.39962199063402
ERR233239,Poaceae,seed,healthy,WholePlant,Reproductive,126.09441526502304,-34.07264397489716
ERR233246,Poaceae,seed,healthy,WholePlant,Reproductive,121.70388579803242,-36.31747037672751
ERR233254,Poaceae,seed,healthy,WholePlant,Reproductive,125.40591712259942,-35.884105781110186
ERR233262,Poaceae,seed,healthy,WholePlant,Reproductive,127.41921739088028,-33.485710021038265
ERR233269,Poaceae,seed,healthy,WholePlant,Reproductive,121.9052986361978,-35.909892973013875
ERR233232,Poaceae,stem,healthy,Above,Vegetative,55.455796422459024,5.814825130038716
ERR233240,Poaceae,stem,healthy,Above,Vegetative,82.39533518906543,21.932331715785054
ERR233247,Poaceae,stem,healthy,Above,Vegetative,50.66433558386882,18.41727369180596
ERR233255,Poaceae,stem,healthy,Above,Vegetative,54.04223073302768,5.651896909705712
ERR233263,Poaceae,stem,healthy,Above,Vegetative,78.72804403688194,21.309847308074396
ERR233270,Poaceae,stem,healthy,Above,Vegetative,47.7831738844883,18.218791891255147
ERR233233,Poaceae,flower,healthy,Above,Reproductive,-2.823476891966503,-63.934756668061716
ERR233241,Poaceae,flower,healthy,Above,Reproductive,-2.1709397818062572,-64.06484480371775
ERR233248,Poaceae,flower,healthy,Above,Reproductive,0.882844673528397,-61.38595385193931
ERR233256,Poaceae,flower,healthy,Above,Reproductive,-3.5519328653416826,-63.939685131846595
ERR233264,Poaceae,flower,healthy,Above,Reproductive,-3.918892258002324,-63.69271058437229
ERR233271,Poaceae,flower,healthy,Above,Reproductive,0.873593985413132,-61.17275807881675
ERR233234,Poaceae,stem,healthy,Above,Vegetative,37.89172697302667,-13.693941112612114
ERR233249,Poaceae,stem,healthy,Above,Vegetative,21.31533040970128,-8.992651476841914
ERR233257,Poaceae,stem,healthy,Above,Vegetative,37.59046002025179,-13.8926388622233
ERR233272,Poaceae,stem,healthy,Above,Vegetative,20.851626219428944,-8.933867595906479
ERR233274,Poaceae,stem,healthy,Above,Vegetative,22.09130328289635,-15.74844680123028
ERR233235,Poaceae,flower,healthy,Above,Reproductive,3.9729254043580027,-57.69255174121451
ERR233242,Poaceae,flower,healthy,Above,Reproductive,-0.35756895783417064,-60.72390886458276
ERR233250,Poaceae,flower,healthy,Above,Reproductive,-2.5365113075887153,-59.7897781017967
ERR233258,Poaceae,flower,healthy,Above,Reproductive,3.2434138866534155,-57.45013639380451
ERR233265,Poaceae,flower,healthy,Above,Reproductive,-1.735026927658641,-60.56956827499549
ERR233273,Poaceae,flower,healthy,Above,Reproductive,-2.5010773627241667,-59.693015950830144
SRR5918238,Crassulaceae,leaf,light,Above,Vegetative,4.970252106225127,6.596248282475246
SRR5918239,Crassulaceae,leaf,light,Above,Vegetative,5.221962795789295,1.3144042631291377
SRR5918240,Crassulaceae,leaf,light,Above,Vegetative,5.833880960877432,11.969338394779717
SRR5918241,Crassulaceae,leaf,light,Above,Vegetative,23.220716612101853,18.05894048711188
SRR5918242,Crassulaceae,leaf,light,Above,Vegetative,-2.7815536964158794,-0.2727915712376219
SRR5918243,Crassulaceae,leaf,light,Above,Vegetative,-3.859177071842534,8.800800957781442
